[11:15:52] [main/INFO]: ModLauncher running: args [--username, Casmin7, --version, forge-43.2.6, --gameDir, D:\Games\Mc\Instances\Starlight Society, --assetsDir, D:\Games\Mc\Install\assets, --assetIndex, 1.19, --uuid, 82f7ff2fdabd4b699217fbbd8d63ccff, --accessToken, ????????, --clientId, Y2IxMmNmNWYtOGZiNS00ZDYyLTg1NTgtM2E3MDIxMzRlNGZi, --xuid, 2535466807799235, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.6, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[11:15:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[11:16:19] [Worker-Main4/WARN]: Detected invalid path 'models/item/extendo_grip/Extender.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/steam_whistle/Whistle.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/steam_whistle/Whistle.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/steam_engine/Steam Piston.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/steam_engine/Steam Piston.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/machine_base/Machine Base and Inserter.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'models/block/machine_base/Machine Base and Inserter.bbmodel'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'lang/Localization Readme.md'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:19] [Worker-Main5/WARN]: Detected invalid path 'lang/Localization Readme.md'. Oculus allows this path to be used, but the resource pack developer should fix it!
[11:16:20] [Render thread/INFO]: Generated runtime CLIENT_RESOURCES for pack Supplementaries Generated Pack in: 267 ms
[11:16:20] [modloading-worker-0/INFO]: Loading client config for visualworkbench
[11:16:20] [modloading-worker-0/INFO]: Loading client config for easyshulkerboxes
[11:16:21] [Worker-Main2/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:21] [Worker-Main8/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:21] [Worker-Main6/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:21] [Worker-Main7/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:21] [Worker-Main5/INFO]: Loading Open Parties and Claims!
[11:16:21] [Worker-Main7/INFO]: Connectivity initialized
[11:16:21] [Worker-Main3/INFO]: Shields up!
[11:16:21] [Worker-Main3/INFO]: Compatibility version 15
[11:16:21] [Worker-Main5/INFO]: Hey, it's Night Lights!
[11:16:21] [Worker-Main7/INFO]: betterfpsdist mod initialized
[11:16:21] [Worker-Main3/INFO]: Loading plugins
[11:16:21] [Worker-Main3/INFO]: Loaded 0 plugin(s)
[11:16:21] [Worker-Main3/INFO]: Initializing plugins
[11:16:21] [Worker-Main3/INFO]: Initialized 0 plugin(s)
[11:16:21] [Worker-Main3/INFO]: Create Plus Setup
[11:16:21] [Worker-Main3/INFO]: Dispatching Module Step CONFIG_CHANGED
[11:16:21] [Worker-Main3/INFO]: Dispatching Module Step CONFIG_CHANGED_CLIENT
[11:16:21] [Worker-Main3/INFO]: Dispatching Module Step SETUP
[11:16:22] [Render thread/INFO]: Finished mod setup in: [0, 13, 2, 2, 0, 1, 0, 0, 0] ms
[11:16:22] [Render thread/INFO]: Initialized color sets in 33ms
[11:16:22] [Worker-Main8/INFO]: Loading Xaero's World Map - Stage 1/2
[11:16:22] [Placebo Patreon Wing Loader/INFO]: Loading patreon wing data...
[11:16:22] [Placebo Patreon Trail Loader/INFO]: Loading patreon trails data...
[11:16:22] [Placebo Patreon Wing Loader/INFO]: Loaded 18 patreon wings.
[11:16:22] [Placebo Patreon Trail Loader/INFO]: Loaded 23 patreon trails.
[11:16:22] [Worker-Main6/INFO]: Create Plus Client Setup
[11:16:22] [Worker-Main3/INFO]: Loading Xaero's Minimap - Stage 1/2
[11:16:22] [Worker-Main6/INFO]: Dispatching Module Step SETUP_CLIENT
[11:16:24] [Render thread/INFO]: Loading Xaero's Minimap - Stage 2/2
[11:16:25] [Render thread/INFO]: Xaero's Minimap: World Map found!
[11:16:25] [Render thread/INFO]: Xaero's Minimap: Open Parties And Claims found!
[11:16:25] [Render thread/INFO]: No Optifine!
[11:16:25] [Render thread/INFO]: Xaero's Minimap: No Vivecraft!
[11:16:25] [Render thread/INFO]: Loading Xaero's World Map - Stage 2/2
[11:16:25] [Render thread/INFO]: New world map region cache hash code: -643286570
[11:16:25] [Render thread/INFO]: Xaero's WorldMap Mod: Xaero's minimap found!
[11:16:25] [Render thread/INFO]: Xaero's WorldMap Mod: Open Parties And Claims found!
[11:16:25] [Render thread/INFO]: No Optifine!
[11:16:25] [Render thread/INFO]: Xaero's World Map: No Vivecraft!
[11:16:26] [Worker-Main4/INFO]: Dispatching Module Step REIGSTER_ADDITIONAL_MODELS
[11:16:28] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step TEXTURE_STITCH
[11:16:29] [Render thread/INFO]: Loaded all shader sources.
[11:16:29] [Worker-Main4/INFO]: Dispatching Module Step LOAD_COMPLETE
[11:16:29] [Worker-Main6/INFO]: Start loading plugin at ht.treechop.compat.Jade
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at shetiphian.core.internal.modintegration.jade.JadePlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at com.supermartijn642.entangled.integration.EntangledWailaPlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at snownee.jade.addon.general.GeneralPlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at snownee.jade.addon.create.CreatePlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at com.hollingsworth.arsnouveau.client.waila.WailaArsNouveauPlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[11:16:30] [Worker-Main6/INFO]: Start loading plugin at de.maxhenkel.gravestone.integration.waila.PluginGraveStone
[11:16:30] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.forge.ForgeConfigProvider
[11:16:30] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.simple.SimpleConfigProvider
[11:16:30] [Render thread/INFO]: Successfully loaded config provider: com.anthonyhilyard.iceberg.compat.configured.IcebergConfigProvider
[11:16:30] [Render thread/INFO]: Creating config GUI factories...
[11:16:30] [Render thread/INFO]: Registering config factory for mod maenchants. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod treechop. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterdungeons. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterwitchhuts. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod openpartiesandclaims. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betteroceanmonuments. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod reauth. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod railways. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod labels. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod carryon. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod jeresources. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterfortresses. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod shetiphiancore. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod dummmmmmy. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod farmersdelight. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod getittogetherdrops. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod do_a_barrel_roll. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod curiouslanterns. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod curios. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod patchouli. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod explosiont. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod seamless_loading_screen. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterstrongholds. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod ars_creo. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod aiimprovements. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod easyshulkerboxes. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod bettermineshafts. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod trashslot. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod platforms. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod jei. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod visualworkbench. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod fallingleaves. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod naturescompass. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod artifacts. Found 3 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod sereneseasons. Found 3 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod configured. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterdeserttemples. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod ars_nouveau. Found 79 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod forge. Found 3 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod logprot. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod simplebackups. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod toolbelt. Found 3 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod ding. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod betterfpsdist. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod flywheel. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod legendarytooltips. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod gravestone. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod ars_elemental. Found 23 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod backpacked. Found 3 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod creeperoverhaul. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod appleskin. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod solcarrot. Found 2 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod smoothswapping. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod delightful. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod overloadedarmorbar. Found 1 config(s)
[11:16:30] [Render thread/INFO]: Registering config factory for mod createaddition. Found 1 config(s)
[11:16:32] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[11:16:32] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[11:16:32] [Render thread/WARN]: Missing sound for event: supplementaries:item.wrench.hit
[11:16:33] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Headphones (Realtek(R) Audio)
[11:16:33] [Render thread/INFO]: Sound engine started
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:33] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:37] [Render thread/INFO]: Dispatching Module Step MODEL_BAKE
[11:16:37] [Render thread/INFO]: Dispatching Module Step MODEL_LAYERS
[11:16:37] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[11:16:37] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:37] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:37] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:37] [Render thread/INFO]: Successfully reloaded the world map shaders!
[11:16:37] [Render thread/INFO]: BookContentResourceListenerLoader preloaded 0 jsons
[11:16:37] [Render thread/INFO]: Not reloading resource pack-based books as client world is missing
[11:16:37] [Render thread/INFO]: Dispatching Module Step POST_TEXTURE_STITCH
[11:16:37] [Render thread/INFO]: Successfully reloaded the minimap shaders!
[11:16:37] [Render thread/INFO]: Creating pipeline for dimension OVERWORLD
[11:16:38] [Render thread/WARN]: [Triforce Patcher] gl_FragColor is not supported yet, please use gl_FragData! Assuming that the shaderpack author intended to use gl_FragData[0]...
[11:16:38] [Render thread/INFO]: Loaded AmbientEngine 'basic' v2.1.5. 11 dimension(s), 8 features, 9 groups, 31 regions, 57 sounds, 4 solids and 2 biome types
[11:16:38] [Render thread/INFO]: Dispatching Module Step FIRST_CLIENT_TICK
[11:16:41] [Render thread/ERROR]: Calling server config when it is not yet available! This is a bug! Message: Config data is missing
java.lang.Exception: Config not yet available
	at fuzs.puzzleslib.config.ForgeConfigDataHolderImpl.lambda$testAvailable$1(ForgeConfigDataHolderImpl.java:45) ~[PuzzlesLib-v4.3.12-1.19.2-Forge.jar%23385!/:4.3.12]
	at com.mojang.datafixers.util.Either$Right.ifRight(Either.java:109) ~[datafixerupper-5.0.28.jar%23120!/:?]
	at fuzs.puzzleslib.config.ForgeConfigDataHolderImpl.testAvailable(ForgeConfigDataHolderImpl.java:44) ~[PuzzlesLib-v4.3.12-1.19.2-Forge.jar%23385!/:4.3.12]
	at fuzs.puzzleslib.config.ConfigDataHolderImpl.getOrCreateDefaultConfig(ConfigDataHolderImpl.java:70) ~[PuzzlesLib-v4.3.12-1.19.2-Forge.jar%23385!/:4.3.12]
	at fuzs.puzzleslib.config.ConfigDataHolderImpl.config(ConfigDataHolderImpl.java:59) ~[PuzzlesLib-v4.3.12-1.19.2-Forge.jar%23385!/:4.3.12]
	at fuzs.puzzleslib.config.ConfigHolder.get(ConfigHolder.java:28) ~[PuzzlesLib-v4.3.12-1.19.2-Forge.jar%23385!/:4.3.12]
	at fuzs.easyshulkerboxes.client.EasyShulkerBoxesForgeClient.lambda$registerHandlers$4(EasyShulkerBoxesForgeClient.java:36) ~[EasyShulkerBoxes-v4.3.7-1.19.2-Forge.jar%23332!/:4.3.7]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.3.jar%2379!/:?]
